strain	year	country	clade_membership	fitness
59a3c350	24.4514	tropics	11	0.5092
72ae4ac7	24.4519	north	11	0.5659
726a28a1	24.4549	south	11	0.557
160b7d4	24.4556	south	11	0.568
328b140f	24.4584	south	11	0.5706
6d9c6a7	24.4588	tropics	11	0.5328
61826a06	24.4593	tropics	11	0.5601
6926570f	24.4598	south	11	0.6051
5233332c	24.4606	south	11	0.5422
13caf785	24.4615	south	11	0.5893
4194add1	24.4639	south	11	0.5833
951b05	24.465	south	11	0.5424
2bcfeb17	24.465	tropics	11	0.5719
17c42b76	24.4656	south	11	0.5694
f782cff	24.4705	tropics	11	0.5713
1863d8d1	24.4717	south	11	0.566
62eeab8a	24.4729	south	11	0.497
16adfb65	24.4732	tropics	7	0.457
3bcff36d	24.4733	south	11	0.4973
155d0b26	24.4737	south	11	0.5596
10e9d509	24.4751	south	11	0.5523
2f557168	24.4753	south	11	0.5188
698ad5a5	24.4761	south	11	0.4514
27c1fdd1	24.477	south	11	0.5912
7ce2e758	24.48	south	11	0.5802
7797d99f	24.4815	south	11	0.5337
6fb0942d	24.4848	tropics	11	0.4838
a196933	24.4862	south	11	0.5522
714be32	24.4909	tropics	11	0.5691
5c3f054	24.4909	south	7	0.5465
78e2cba2	24.491	tropics	11	0.5228
3c07f3e6	24.4948	tropics	7	0.4168
76e83605	24.4964	tropics	11	0.5208
541441d5	24.501	south	11	0.5751
64e375ad	24.5071	tropics	11	0.5018
630348	24.5079	south	11	0.5164
28a111af	24.5086	tropics	11	0.5729
4d383b72	24.5092	south	11	0.522
6f85e3fb	24.5101	south	11	0.5138
3b1be1e9	24.5107	south	11	0.5909
1459664b	24.511	tropics	11	0.4934
128787e2	24.5134	tropics	11	0.4929
1fdda9d2	24.5135	south	11	0.5764
5672b10d	24.5142	south	11	0.4809
20990bbc	24.5173	south	11	0.5493
4bc3877a	24.5189	south	11	0.5067
54b9f5f2	24.5204	south	11	0.5129
7446e5d3	24.5213	south	11	0.5157
1e35bb29	24.5218	tropics	11	0.5541
7de6826	24.5224	tropics	11	0.4932
1628461d	24.5232	south	11	0.5203
1236a2a1	24.524	south	11	0.4738
5d361774	24.5245	south	11	0.5291
2ce5d2ae	24.5258	south	11	0.4877
484bcd2d	24.5288	tropics	11	0.5472
44e7c86b	24.5291	south	11	0.5062
72e4bbc2	24.5299	south	11	0.565
15ff30a2	24.5304	tropics	11	0.5517
4043c6a7	24.5308	south	11	0.4981
76dbcc36	24.5329	south	11	0.5149
5d1567c3	24.5338	south	11	0.4974
bda4d91	24.5345	south	11	0.519
789ede06	24.5373	tropics	11	0.5669
3727754b	24.5389	tropics	11	0.4981
184b0658	24.5396	tropics	11	0.5756
50bca51a	24.5406	tropics	11	0.5927
3bb6a5b6	24.5406	south	11	0.4847
21cb0169	24.5415	tropics	11	0.4886
3022229d	24.5442	tropics	11	0.5909
36e199f6	24.5447	south	11	0.5772
a1b283f	24.5478	tropics	11	0.5316
7d322e2d	24.5505	tropics	11	0.5093
7cfed17b	24.5509	south	11	0.5059
14b75c01	24.5516	south	11	0.4033
5e4b9e04	24.5524	tropics	11	0.5547
4688c808	24.5538	south	11	0.5094
55826cc7	24.5544	tropics	11	0.5544
3bf61893	24.5576	tropics	16	0.6463
a829f1e	24.5619	tropics	11	0.5252
2a32bf16	24.5623	south	11	0.5454
4898e2ed	24.5625	south	1	0.5874
46770398	24.5626	south	11	0.5005
100e259c	24.5656	south	11	0.5014
400f6dfc	24.5701	south	11	0.4775
206f4a87	24.5703	tropics	11	0.5005
493e614	24.5722	south	11	0.4412
34210b36	24.573	south	11	0.4982
55806d88	24.5782	south	11	0.4721
3ec7f0f1	24.5798	tropics	11	0.5315
3e6548dd	24.5823	tropics	11	0.4719
1ab30f9b	24.5855	tropics	11	0.486
47e89a4d	24.5862	south	11	0.4989
1a8e9c5f	24.5872	tropics	11	0.5574
72aaebcf	24.588	south	11	0.4075
1c15078f	24.5891	south	11	0.4998
63345f73	24.5922	south	11	0.4122
21c14030	24.5938	south	16	0.566
39eac94b	24.5939	south	11	0.4668
5189dce6	24.5955	south	11	0.4557
2201d801	24.598	tropics	11	0.5168
6e1d705	24.5987	south	11	0.4757
61da0155	24.6018	south	1	0.4917
4870cbc1	24.6067	south	11	0.4834
49f22c48	24.6067	south	11	0.4788
490c131f	24.6072	south	1	0.5807
3a66481	24.6141	south	11	0.4561
671bb61c	24.6146	south	1	0.5467
6be9c288	24.6178	tropics	16	0.5745
73f3a293	24.6202	south	11	0.3917
37f0acb3	24.6211	south	11	0.5025
5400cff6	24.6236	south	11	0.3913
2306d72a	24.6259	south	11	0.4329
72f9953e	24.6273	south	11	0.3944
376f2858	24.6273	south	11	0.4315
4755ebbf	24.6281	south	11	0.4328
665b76e7	24.6291	south	11	0.4243
5ac0c841	24.6297	tropics	11	0.5091
1e97f52d	24.6309	south	11	0.4334
4d9d5ccb	24.6311	south	11	0.4382
4e163dc	24.6327	south	11	0.4536
6db67495	24.6341	south	11	0.3781
59848451	24.6344	south	11	0.4881
22d69373	24.6365	south	11	0.427
3cb37d8c	24.6382	tropics	11	0.519
577d5b73	24.6451	south	11	0.432
53007ad	24.6487	south	11	0.4367
56b6d041	24.6524	tropics	11	0.5133
3c8c9439	24.6548	tropics	16	0.5491
6c5fc7ca	24.6558	south	11	0.37
39fdc50d	24.6566	south	11	0.3878
562930c9	24.6582	tropics	11	0.552
85ca546	24.6603	south	11	0.4862
67301581	24.6671	south	11	0.3594
6bbf9026	24.6675	tropics	11	0.4885
4af6182f	24.6678	tropics	11	0.5529
240714d9	24.6685	south	11	0.4303
74aafbbb	24.6705	south	11	0.4908
3ea8e031	24.6707	south	11	0.3558
637eeec0	24.6714	south	1	0.5269
70ab6224	24.6727	south	11	0.3915
7de9fc2	24.673	tropics	11	0.53
118a860f	24.6787	tropics	16	0.6145
660ceb38	24.6822	tropics	11	0.4923
876ae89	24.6873	south	11	0.4894
5fc6e08e	24.6875	tropics	16	0.5237
7f995402	24.6891	tropics	11	0.5525
1b4f80aa	24.6893	south	11	0.4677
1b100c2f	24.6926	south	11	0.4775
5fc3c799	24.693	south	11	0.406
6955afa6	24.6977	tropics	11	0.4938
1cc539f5	24.7035	tropics	16	0.5525
1b0c3334	24.7092	tropics	11	0.4801
75462f17	24.7165	tropics	16	0.5792
7c22d7d1	24.7204	tropics	11	0.4981
6dd21f94	24.7212	south	11	0.4364
52f1f87c	24.7257	south	16	0.5394
3a27d5a9	24.7306	south	11	0.4082
13e9ae32	24.7312	south	1	0.4851
4c2976f4	24.7339	tropics	16	0.5706
78871bab	24.7393	south	11	0.4574
36475268	24.748	south	11	0.4135
a096411	24.7501	south	11	0.3817
81ad6f1	24.7536	tropics	11	0.4929
5e90e2d3	24.7599	tropics	16	0.6338
1aaf38fa	24.7665	south	1	0.5064
357cfbeb	24.7672	tropics	11	0.4702
14988735	24.7694	south	11	0.4442
33d4dc16	24.7824	tropics	11	0.459
2e2d8c77	24.7889	tropics	16	0.559
49ddac50	24.7942	tropics	11	0.542
f6f3b2	24.8151	south	13	0.4962
14644b2b	24.8178	tropics	11	0.4265
13c16220	24.8731	tropics	16	0.5777
4bd0f80e	24.8788	tropics	11	0.4676
3fdc49e4	24.8861	north	11	0.597
7f96f2a8	24.8931	tropics	16	0.6116
5e8ca808	24.9013	tropics	11	0.5303
4c31fecf	24.9073	south	11	0.3802
1f539b6	24.9239	north	1	0.6805
43d866f6	24.9515	north	16	0.6405
318665f9	24.9683	tropics	1	0.4885
1583bfc4	24.9776	tropics	16	0.5754
2b2ed6f4	24.9816	tropics	16	0.6098
7c04b39d	24.984	tropics	11	0.4517
1ac75083	24.9966	north	11	0.5405
54dcb42a	25.0	north	1	0.6412
2be14103	25.0063	north	11	0.6287
10b7c2bf	25.0091	north	11	0.5564
4bcb518f	25.021	north	11	0.611
6c715ef9	25.0249	north	16	0.6559
67fa06c9	25.0291	north	16	0.619
42455e76	25.0299	north	11	0.6196
6536dd4f	25.0327	north	16	0.6248
32f57fc6	25.0328	tropics	16	0.5125
2e46d8d9	25.0395	north	16	0.6257
6739f9c3	25.0422	tropics	16	0.5495
275fd09f	25.0427	north	1	0.6471
1f5c79ca	25.0456	north	16	0.5954
336b3018	25.0509	north	16	0.6606
14b29547	25.0514	tropics	16	0.6222
7e35f0f9	25.0516	north	11	0.5062
643eb6f4	25.0628	tropics	16	0.5267
1f0f5cbb	25.0661	north	11	0.5373
2498ae22	25.0662	tropics	11	0.4436
10e4b36f	25.0709	north	11	0.5214
6e3fcfb8	25.073	north	1	0.593
6696048a	25.0815	north	11	0.6279
797a5b80	25.0835	north	11	0.4941
42208457	25.0848	north	16	0.6292
4680dd99	25.0876	tropics	16	0.5974
e11c585	25.0897	north	16	0.6163
2252912d	25.0946	north	16	0.6318
668cc777	25.1013	north	16	0.581
d926265	25.1015	north	11	0.5544
312c27f0	25.1018	north	11	0.5007
25a4a234	25.1026	north	11	0.5033
19d95b7f	25.1028	north	11	0.4637
196fd0dd	25.106	tropics	11	0.5444
69cb5121	25.1073	north	1	0.6059
229b43a8	25.1102	tropics	16	0.551
38910ef7	25.1127	north	11	0.5708
eb135f2	25.1158	north	1	0.5365
5f620021	25.1187	north	16	0.592
1f9db449	25.1227	north	11	0.5524
4abcc813	25.1254	north	1	0.5278
2be0b5ec	25.1267	north	16	0.5895
68c98146	25.1288	north	1	0.5563
1fe25387	25.1293	north	11	0.4986
6424b263	25.1308	north	16	0.4882
2e980c28	25.1314	north	16	0.536
3d83c869	25.1322	north	16	0.5483
277d50f7	25.1324	tropics	16	0.4777
9a19a99	25.133	north	16	0.5235
66c2ea5c	25.1343	north	11	0.427
75fe5dd1	25.1358	north	11	0.4637
992d64a	25.1359	north	16	0.5263
28c484f6	25.1377	north	1	0.4816
1708bdf	25.1379	tropics	16	0.517
54eb1191	25.1425	north	1	0.5218
6bd4e2e6	25.1442	north	11	0.5134
4c1beda3	25.1495	north	16	0.5954
74caa3a	25.155	tropics	16	0.5198
4fcfdd47	25.1571	tropics	16	0.6001
ff56575	25.1597	north	16	0.4657
3de4c87c	25.1618	north	16	0.4689
ec4a6e7	25.166	north	16	0.5228
1a96fae3	25.1692	north	16	0.4895
535e9e09	25.1703	tropics	16	0.5408
205e2d80	25.172	north	16	0.5134
5da0a711	25.1748	north	16	0.5353
5b27a954	25.1762	north	1	0.4918
2fcfcf86	25.1775	north	1	0.505
e602b95	25.1796	tropics	16	0.5611
1ddf2550	25.1847	north	16	0.5167
4b3ac505	25.1849	north	11	0.5021
5f31595b	25.1862	north	1	0.5775
e02f944	25.1905	north	16	0.4911
446c11f7	25.1913	north	16	0.4749
8961b4c	25.1918	north	1	0.5364
34ef63b8	25.1923	north	11	0.4645
30daf9f4	25.1926	north	1	0.494
31b2366d	25.1941	north	1	0.4543
4d71f830	25.1942	north	1	0.4273
262e7c3c	25.1947	tropics	11	0.4859
5958d353	25.1955	north	1	0.5073
1c1f4d9c	25.1972	north	1	0.5173
2f139664	25.1974	north	1	0.5016
17a8c60a	25.1981	tropics	11	0.4414
7d9a13ef	25.1986	north	16	0.4698
5752e73d	25.1993	north	1	0.4706
1737da0	25.2024	north	16	0.4504
6c444290	25.2025	north	16	0.4877
bf1fd68	25.2032	north	16	0.4675
44b5573c	25.2064	north	16	0.4224
30002ba4	25.2104	north	1	0.4369
2738b578	25.2141	north	1	0.4501
60bb9e8c	25.2145	north	1	0.4574
11fe135f	25.2148	north	11	0.4233
180fc018	25.2152	tropics	16	0.5351
7c715950	25.2203	north	1	0.5435
39bd645e	25.2208	north	1	0.5328
1077889e	25.2256	north	16	0.5034
69f9e4c1	25.2279	north	1	0.4146
692a224e	25.2355	north	1	0.4148
8283575	25.2396	north	16	0.537
453addd2	25.2411	north	16	0.4665
72225768	25.2417	north	16	0.458
735021d5	25.243	north	11	0.422
c7a269a	25.2497	tropics	16	0.5933
476753b6	25.2513	tropics	16	0.5788
25e817d2	25.2527	tropics	16	0.5508
66253807	25.2552	north	1	0.4375
2e5c6eea	25.2679	north	1	0.4061
27e2b7d1	25.2692	north	16	0.4961
4302d197	25.2745	tropics	16	0.5464
132bf3cc	25.2825	north	1	0.4979
7db57812	25.2833	tropics	16	0.5141
4b20bd09	25.2848	tropics	16	0.5108
2251f0e8	25.2905	tropics	1	0.6286
16278f06	25.2943	north	1	0.4914
301b0082	25.3008	north	1	0.4503
40b96f2b	25.3023	north	1	0.5687
2c145a4a	25.3065	north	1	0.5153
b780315	25.3082	north	16	0.4273
335ccc3e	25.3115	north	16	0.4702
4e2b40f9	25.3118	north	16	0.435
2f27e1d5	25.313	north	16	0.4891
4a284b78	25.3167	north	1	0.4655
1261a2a9	25.3267	north	16	0.3757
1ef76482	25.3275	tropics	1	0.6043
26a60124	25.3292	tropics	16	0.575
4ced4711	25.3347	south	16	0.4581
c1f910f	25.3464	north	16	0.4185
6974b99a	25.3527	tropics	16	0.5682
6a2ac6d6	25.353	tropics	16	0.6341
39e59819	25.3543	tropics	16	0.5565
37014d56	25.3798	tropics	16	0.5395
50552f85	25.3823	tropics	16	0.5408
50cb07c7	25.3862	south	1	0.6181
3f842967	25.3912	tropics	16	0.5797
c6b7d19	25.4222	tropics	1	0.567
1a887b1d	25.4303	north	1	0.5086
76c7b85a	25.4439	north	16	0.4306
3aabb30a	25.447	tropics	16	0.5486
41f2fdac	25.4497	tropics	16	0.4905
121599cc	25.4633	tropics	16	0.5251
5eea988e	25.4746	tropics	16	0.4976
655f60ef	25.4813	tropics	16	0.554
18c9eee6	25.4871	tropics	16	0.5712
14c6c7a5	25.4927	tropics	16	0.556
930e14	25.4986	tropics	16	0.6033
73e9b5a8	25.5026	tropics	1	0.6392
5ba7488a	25.5031	tropics	1	0.6186
1fb84fed	25.5041	tropics	1	0.5821
28268c35	25.5098	tropics	16	0.5565
76116c62	25.5194	tropics	16	0.5457
4c369d60	25.5259	tropics	1	0.5675
6b161a98	25.5274	tropics	16	0.6324
40072a1a	25.5289	south	1	0.6172
22a68174	25.5369	south	16	0.5223
f5dac47	25.5393	tropics	16	0.5713
11d050e3	25.542	south	16	0.5891
2d1d2eb8	25.5597	tropics	1	0.5717
1a49113c	25.5668	south	1	0.6128
3a2b7028	25.5672	tropics	16	0.6466
1685be7d	25.5707	tropics	16	0.5761
144796a	25.5708	tropics	3	0.5348
49f3c9b7	25.5737	tropics	16	0.5869
70264b3	25.5796	tropics	1	0.6753
70cd5aee	25.5833	tropics	1	0.6229
7edc9783	25.5895	tropics	1	0.4904
74f4d623	25.5909	south	1	0.6018
225450a1	25.5938	tropics	16	0.5451
10612014	25.5997	tropics	1	0.6177
117c4378	25.6003	tropics	1	0.5441
75e47587	25.6059	tropics	1	0.6339
4ea6b5b7	25.6083	tropics	16	0.4985
2967178b	25.61	tropics	1	0.5762
57918171	25.6181	south	16	0.4578
37e6577f	25.6303	tropics	16	0.5552
6e6dbfb4	25.6318	tropics	16	0.5332
6b27a2b0	25.6362	tropics	1	0.5514
190ea1de	25.6466	tropics	1	0.625
4ee54744	25.6515	tropics	16	0.589
521562b9	25.6556	tropics	16	0.5321
77136965	25.6602	tropics	3	0.6169
66a206ab	25.6685	tropics	1	0.4458
1ef0acc4	25.67	south	16	0.547
5d3dd4ee	25.6706	tropics	16	0.5899
5b32d149	25.6766	tropics	16	0.4364
7515258d	25.6832	tropics	1	0.5332
24442d5f	25.6836	south	1	0.5355
795f67d3	25.6871	tropics	16	0.5207
44f17185	25.6879	tropics	1	0.6365
4d50f86d	25.689	tropics	1	0.6045
7ab29bff	25.6915	tropics	16	0.6521
5cb4f5fc	25.6996	tropics	1	0.5377
7011a414	25.7016	tropics	1	0.5688
21cd7bb4	25.7104	south	16	0.5369
1c675aa	25.7105	tropics	1	0.5737
757f40b8	25.7108	tropics	1	0.5781
2d8f0f72	25.7124	tropics	1	0.5343
20539660	25.7166	south	1	0.5479
39e02d20	25.7197	south	1	0.5053
660dee8d	25.7206	tropics	1	0.5433
587b47e1	25.7212	tropics	1	0.5548
19fc4f19	25.7215	tropics	16	0.6292
7edd0cc9	25.725	tropics	1	0.6186
100b57aa	25.7271	south	16	0.559
472bcf3c	25.7365	tropics	1	0.5962
689a404b	25.7392	tropics	16	0.5236
2b04b664	25.7464	tropics	16	0.4856
1cdbd630	25.7479	south	1	0.5105
744ee221	25.7553	tropics	1	0.6161
1a90a9a	25.757	tropics	1	0.6256
58abef3d	25.7624	tropics	16	0.5489
537d1aed	25.7676	tropics	16	0.5793
4a69448f	25.7707	tropics	16	0.538
34d835a0	25.7717	tropics	1	0.5877
11204004	25.7721	south	1	0.5152
22aff1cf	25.7736	tropics	1	0.6004
25e050c8	25.7776	south	1	0.612
7eaedfac	25.7786	south	1	0.6272
681c1fb5	25.779	tropics	1	0.572
ab34f3e	25.7806	tropics	1	0.5711
683f00bd	25.7818	tropics	16	0.5569
3ee32c4	25.7863	tropics	1	0.5153
56bf60a4	25.792	tropics	1	0.5376
1a1b1ef2	25.805	tropics	1	0.585
168b9c33	25.8126	tropics	1	0.5484
2805038a	25.8181	tropics	1	0.5606
68bf22f1	25.8188	tropics	1	0.4874
f6058e9	25.8265	tropics	16	0.575
27116c93	25.8312	tropics	1	0.6385
747d0d21	25.8488	tropics	16	0.536
71ac4455	25.8595	tropics	16	0.5827
680680bb	25.8603	tropics	3	0.5307
e16288e	25.865	south	1	0.6049
2a6b502a	25.8654	tropics	1	0.5666
640e8b59	25.8664	south	1	0.5829
5c61aa12	25.8669	tropics	1	0.5486
3c611ea2	25.8719	south	1	0.5118
1c97d1c8	25.8815	tropics	1	0.5153
5233c42d	25.8953	tropics	1	0.5198
1961000a	25.899	south	1	0.5334
5da27ae5	25.9128	tropics	16	0.4919
5b9370c4	25.9134	tropics	1	0.5068
470d9b74	25.9142	tropics	1	0.5544
4debf1cb	25.9155	south	1	0.5164
700c4f16	25.9249	tropics	1	0.5294
476a2aab	25.9309	tropics	1	0.5186
2e468447	25.9318	tropics	1	0.572
69e8e4c7	25.9352	tropics	3	0.5733
10a51eb3	25.9366	tropics	1	0.4402
28fc31ed	25.9439	tropics	1	0.583
23e9f2f9	25.9481	south	1	0.5468
db56ea3	25.9582	tropics	16	0.5075
2448e9f1	25.9613	tropics	1	0.5672
187056f7	25.9847	tropics	16	0.5099
4520c72b	25.9874	tropics	1	0.6126
6fd359c3	25.9883	tropics	16	0.5392
68eaa91e	25.9943	tropics	16	0.5016
5c2b57e7	26.0156	tropics	16	0.5041
66f67704	26.0167	tropics	1	0.4789
7ece1dd2	26.0195	tropics	16	0.4734
f00e55f	26.0205	tropics	1	0.5314
28a3cb62	26.0208	tropics	1	0.519
1e0dcfbb	26.023	tropics	1	0.5674
217ec750	26.0238	tropics	1	0.4528
2a5aa5d6	26.0312	tropics	1	0.5652
42f9c5cd	26.0404	tropics	16	0.521
7664f0c4	26.0409	tropics	1	0.5408
63cbcdb3	26.0456	south	1	0.5759
467ff2c6	26.0473	tropics	16	0.4872
5a918a1b	26.0537	tropics	3	0.6177
14dcda5b	26.0555	north	1	0.5421
290e32af	26.0667	tropics	16	0.5236
138d917d	26.0769	tropics	1	0.4789
6411d2b9	26.0776	tropics	16	0.5686
6bd065cf	26.0808	tropics	1	0.4859
40c35a6b	26.1023	tropics	1	0.501
261c7b32	26.1101	tropics	1	0.4581
3d122262	26.1191	tropics	16	0.5138
fcf8a71	26.1403	tropics	1	0.5607
2e61b435	26.1531	tropics	1	0.5335
3807a697	26.1618	tropics	1	0.4622
6e3d7013	26.1772	tropics	1	0.5021
6e82dadc	26.1781	tropics	3	0.5525
218f38e2	26.2095	tropics	1	0.513
5306f2fa	26.2149	tropics	1	0.5306
3b641f96	26.2207	tropics	1	0.5378
48bd95f2	26.2219	tropics	1	0.4924
6b06ea8d	26.2342	tropics	1	0.4641
75ce02ba	26.2424	tropics	3	0.6031
1db52a50	26.3462	tropics	3	0.5142
794b7258	26.3681	tropics	1	0.5485
14668370	26.3682	tropics	1	0.5447
661beddf	26.3805	tropics	1	0.5305
5c4cc225	26.394	south	1	0.58
6c04f009	26.4207	tropics	1	0.5387
18440999	26.4461	south	1	0.5874
6b7608db	26.462	south	1	0.5558
9f29939	26.5065	south	16	0.5136
4e426998	26.5071	tropics	1	0.5608
6fb1103	26.5384	south	1	0.5768
3315fae9	26.5672	south	3	0.6451
1279fd34	26.5726	south	1	0.5658
40dffb10	26.5927	north	1	0.5311
ad0f46a	26.5992	south	1	0.5605
2cacb0f3	26.5993	south	3	0.6351
25fdbcb6	26.6307	south	1	0.557
1ed75fd9	26.6307	south	1	0.5716
4b08dce1	26.6422	south	16	0.543
b757cb7	26.6506	tropics	3	0.645
3fc02ad8	26.6527	south	3	0.5483
25467b13	26.6533	south	3	0.5962
1857118a	26.6602	south	1	0.5491
55b1cb6	26.6619	south	1	0.5748
57f2ea93	26.6624	south	1	0.636
1c1f7591	26.6673	south	1	0.5333
e0d39db	26.682	south	3	0.6563
12cdb0b9	26.695	south	16	0.6029
65c639c5	26.6982	south	1	0.5933
40748d4f	26.7003	south	1	0.5863
7e412c3e	26.7007	south	1	0.6306
53366339	26.7147	south	1	0.5023
504a0e3a	26.7371	south	3	0.5567
722415b3	26.74	south	1	0.5886
4f1ec915	26.75	south	3	0.6026
382d3288	26.7615	tropics	1	0.5765
7a7310a2	26.7659	south	1	0.6025
67f4ea57	26.7666	south	3	0.5768
aa406d4	26.7703	south	3	0.6063
4ae07bbd	26.7744	south	1	0.5781
487155f3	26.7756	tropics	3	0.5527
41f2f3db	26.7791	south	3	0.6857
5c068fbd	26.7825	south	3	0.6665
24f99c01	26.7855	tropics	3	0.5828
4e3b18c2	26.7927	south	1	0.6235
3b368303	26.805	south	3	0.4742
6e77e9ce	26.8064	tropics	3	0.6281
30a69f07	26.8199	south	3	0.6726
70b77550	26.8233	tropics	3	0.637
4b3736ca	26.8357	tropics	3	0.6236
16ac4585	26.8398	tropics	1	0.5445
d5885a2	26.8429	south	3	0.6136
7f6eb797	26.8492	tropics	3	0.6453
309315fa	26.8558	south	1	0.5211
486c03ed	26.8568	south	3	0.665
33ac6316	26.8618	south	1	0.554
2b52e98a	26.8645	south	3	0.6557
27117a3	26.8683	south	1	0.535
2bcb6b05	26.8717	tropics	3	0.6504
39e716c8	26.8744	south	3	0.6055
7bed190c	26.8746	south	1	0.5571
5771e8b9	26.8779	south	3	0.6443
5e87bd2d	26.9345	tropics	3	0.5814
5ea7b1e2	26.943	tropics	3	0.5953
3685b818	26.9469	south	3	0.5832
3921e801	26.947	south	3	0.6018
37e6470	26.9489	tropics	3	0.6525
72fd8ae2	26.9503	south	3	0.5427
5dfa2a09	26.9505	tropics	1	0.5894
530ba3c9	26.9569	tropics	1	0.5424
6467658b	26.9631	tropics	3	0.5775
4681e758	26.9693	south	3	0.5531
681eaba3	26.9718	tropics	3	0.5438
254913bc	26.9748	tropics	3	0.6159
6ea35396	26.9939	south	3	0.5627
14b391a4	26.9946	tropics	3	0.5956
3eefcf77	27.0002	south	3	0.5976
4cf8203c	27.0088	north	3	0.6133
12988d85	27.0093	tropics	3	0.625
33f06685	27.0158	tropics	1	0.5244
51320721	27.0163	tropics	1	0.5944
55e651a3	27.0277	tropics	3	0.6083
6afcd590	27.0326	tropics	3	0.5928
76211be2	27.0375	north	3	0.649
c8c66d9	27.0409	north	3	0.6711
35e36f99	27.0414	tropics	3	0.5792
13c21168	27.0469	tropics	3	0.6421
2952a741	27.0482	tropics	3	0.539
7ef60077	27.0507	tropics	3	0.5809
16216ffa	27.0548	north	3	0.6283
2c2535ea	27.0551	north	3	0.6142
776f965a	27.0576	tropics	3	0.6334
7a76da37	27.0636	tropics	3	0.588
1176860c	27.0722	tropics	3	0.5707
68f22d35	27.0723	north	3	0.5711
3f7b6265	27.0744	tropics	3	0.5596
50bea407	27.0762	tropics	3	0.596
3ea2ce1f	27.0785	tropics	3	0.5668
a2d8ffb	27.0833	north	3	0.5913
1ba57c5a	27.0835	tropics	3	0.5956
145d0911	27.084	tropics	3	0.5598
67bb5f0d	27.0877	tropics	3	0.552
37d8825b	27.0923	tropics	3	0.5496
2232186a	27.1029	north	3	0.6168
d60c72	27.1035	north	3	0.6333
244cbfd7	27.115	north	3	0.5908
1fedfa26	27.1156	tropics	3	0.5649
673dc25d	27.1172	north	3	0.6423
e741326	27.1204	tropics	3	0.5731
5838ef35	27.1225	tropics	3	0.5814
6832d838	27.1226	tropics	3	0.5953
601f4c5a	27.1237	north	3	0.606
43790be2	27.1245	tropics	3	0.5961
2b405b7b	27.127	north	3	0.5942
303a6b47	27.1293	tropics	3	0.5443
31e44b6e	27.1298	north	3	0.5843
1a11570c	27.1304	tropics	3	0.5858
6d4563d2	27.1347	north	1	0.5324
43b86eaa	27.1374	north	3	0.567
da02417	27.1379	north	3	0.5917
f773089	27.1383	north	3	0.5478
d5ed8b8	27.1402	tropics	3	0.4906
1658c01b	27.1468	tropics	1	0.5192
46ee59d5	27.1476	tropics	3	0.5911
6e32b4b8	27.1505	north	3	0.5742
425b625a	27.1505	tropics	3	0.5178
74776da5	27.1553	north	3	0.5469
651c813	27.1556	north	3	0.5642
31f1a210	27.1565	north	3	0.6067
372c5e16	27.1633	north	3	0.5671
83219a7	27.165	north	3	0.5719
10cd4ae7	27.1652	north	3	0.5818
a138fdd	27.1678	tropics	3	0.5888
60ae3c11	27.1741	north	1	0.5047
5af49b04	27.1764	north	3	0.551
49f88fb2	27.1768	north	3	0.6018
733aeb67	27.1772	north	3	0.5518
738fd03	27.1789	tropics	3	0.5705
5045680b	27.1799	north	3	0.5612
600b913a	27.1836	tropics	3	0.577
15bb853d	27.1855	north	3	0.5261
7889d65d	27.1856	north	3	0.5423
1eef4446	27.1858	north	3	0.5538
32a17f6e	27.1878	north	3	0.5092
31d302f0	27.1881	north	3	0.6551
1371de9c	27.1882	north	3	0.5655
6bdb868e	27.1886	tropics	3	0.5304
536ce442	27.189	tropics	3	0.5795
3d921ae0	27.1894	north	3	0.5765
3df39541	27.1905	north	3	0.5898
19f23a1d	27.1915	north	3	0.4902
7bd9eeda	27.1922	tropics	3	0.5685
50f21170	27.1924	south	3	0.585
1166080b	27.1958	north	3	0.4928
411849a3	27.1966	tropics	3	0.571
466ae7ac	27.197	tropics	3	0.5268
588c51b4	27.2036	north	3	0.5546
71554673	27.205	tropics	3	0.4872
2223aa02	27.2058	north	3	0.5382
7322c85e	27.2074	tropics	3	0.5398
7c3b411d	27.2087	tropics	3	0.5366
50f89324	27.2112	north	3	0.5161
121b9c73	27.2185	tropics	3	0.5315
45971b0f	27.2185	north	3	0.573
12c5883e	27.2192	north	3	0.5034
67713030	27.2194	north	3	0.5591
52bea887	27.2211	tropics	3	0.5306
74f1f1c0	27.2213	tropics	3	0.5557
57e44c48	27.2222	north	23	0.5686
268aea1a	27.2223	north	3	0.5127
50e7fb24	27.2239	tropics	3	0.5696
4ca77c81	27.2248	north	3	0.465
6712793e	27.2262	tropics	3	0.5686
f9cd31d	27.2268	north	3	0.5029
685efb7e	27.2283	tropics	3	0.5502
3eb7feda	27.2294	tropics	3	0.5253
34501f93	27.2306	north	3	0.4878
74f7f2a6	27.233	tropics	3	0.5579
13a1f339	27.2421	north	3	0.4866
7768771e	27.2434	north	3	0.5513
1e45deba	27.2451	north	3	0.5198
5e39010	27.2457	tropics	3	0.5202
42975438	27.2496	tropics	3	0.4538
1306b6c1	27.2507	tropics	3	0.6091
7f7dc390	27.2529	north	3	0.4613
217d16bf	27.2599	north	3	0.4797
5ba7dba1	27.2607	south	3	0.6199
6754b34e	27.2619	tropics	3	0.6062
79d24e49	27.2621	north	3	0.5205
12149486	27.2628	tropics	3	0.518
4eeb7641	27.2632	north	3	0.4856
54bdf889	27.2687	tropics	3	0.5422
