config,run,method,bg_bin,bg_bin_low,same_rate,null_rate,n_same,n_null
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,11,variant_tsne,4-7,4,0.0012507817385866166,0.0003478563353335073,1599,11499
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,11,variant_tsne,8-15,8,0.00047664442326024784,0.00024078979051288225,2098,16612
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,11,variant_tsne,16-31,16,0.0,0.0,174,1489
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,11,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_ag,0,0,0.9615384615384616,0.9342230695900858,156,1049
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_ag,1,1,0.2346368715083799,0.2323076923076923,179,1300
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_ag,2-3,2,0.04555808656036447,0.04351851851851852,439,3240
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_ag,4-7,4,0.006932409012131715,0.011382846838724219,1154,8873
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_ag,8-15,8,0.0,6.960879855213699e-05,1826,14366
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_ag,16-31,16,0.0,0.0,1042,8874
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_ag,32+,32,0.0,0.0,1,11
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_phylo,0,0,1.0,0.9694947569113441,156,1049
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_phylo,1,1,0.8268156424581006,0.5615384615384615,179,1300
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_phylo,2-3,2,0.18223234624145787,0.18765432098765433,439,3240
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_phylo,4-7,4,0.004332755632582322,0.006423982869379015,1154,8873
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_phylo,8-15,8,0.0,6.960879855213699e-05,1826,14366
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_phylo,16-31,16,0.0,0.0,1042,8874
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_phylo,32+,32,0.0,0.0,1,11
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_tsne,0,0,0.9871794871794872,0.9561487130600572,156,1049
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_tsne,1,1,0.5139664804469274,0.3484615384615385,179,1300
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_tsne,2-3,2,0.0387243735763098,0.0404320987654321,439,3240
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_tsne,4-7,4,0.0017331022530329288,0.0011270145384875464,1154,8873
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_tsne,8-15,8,0.000547645125958379,0.00034804399276068494,1826,14366
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_tsne,16-31,16,0.0,0.0,1042,8874
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,12,variant_tsne,32+,32,0.0,0.0,1,11
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_ag,0,0,0.9825581395348837,0.9419934640522876,172,1224
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_ag,1,1,0.10572687224669604,0.14575866188769415,227,1674
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_ag,2-3,2,0.04769475357710652,0.037007718187215516,629,5053
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_ag,4-7,4,0.005766062602965404,0.0037051872621670337,1214,9986
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_ag,8-15,8,0.0,6.769564040075819e-05,1655,14772
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_ag,16-31,16,0.0,0.00019387359441644047,514,5158
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_phylo,0,0,1.0,0.9656862745098039,172,1224
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_phylo,1,1,0.762114537444934,0.5501792114695341,227,1674
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_phylo,2-3,2,0.13990461049284578,0.12566792004749652,629,5053
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_phylo,4-7,4,0.004118616144975288,0.003004205888243541,1214,9986
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_phylo,8-15,8,0.0,6.769564040075819e-05,1655,14772
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_phylo,16-31,16,0.0,0.0005816207832493214,514,5158
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_tsne,0,0,1.0,0.9607843137254902,172,1224
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_tsne,1,1,0.29955947136563876,0.2108721624850657,227,1674
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_tsne,2-3,2,0.017488076311605722,0.018800712448050663,629,5053
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_tsne,4-7,4,0.0008237232289950577,0.0004005607850991388,1214,9986
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_tsne,8-15,8,0.0,0.0,1655,14772
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_tsne,16-31,16,0.0,0.00019387359441644047,514,5158
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,14,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_ag,0,0,0.9391891891891891,0.9376915219611849,148,979
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_ag,1,1,0.1907514450867052,0.21923390383048086,173,1227
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_ag,2-3,2,0.05305466237942122,0.055272108843537414,622,4704
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_ag,4-7,4,0.0047522063815342835,0.004357077718107205,1473,9869
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_ag,8-15,8,0.0,0.0002643928878313173,1980,15129
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_ag,16-31,16,0.001589825119236884,0.0,629,5263
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_phylo,0,0,0.9932432432432432,0.9458631256384066,148,979
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_phylo,1,1,0.6878612716763006,0.3993480032599837,173,1227
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_phylo,2-3,2,0.05787781350482315,0.09119897959183673,622,4704
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_phylo,4-7,4,0.002036659877800407,0.00253318471982977,1473,9869
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_phylo,8-15,8,0.000505050505050505,0.000396589331746976,1980,15129
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_phylo,16-31,16,0.001589825119236884,0.0,629,5263
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_tsne,0,0,0.9797297297297297,0.9550561797752809,148,979
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_tsne,1,1,0.4046242774566474,0.3463732681336593,173,1227
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_tsne,2-3,2,0.04180064308681672,0.0389030612244898,622,4704
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_tsne,4-7,4,0.0006788866259334691,0.001013273887931908,1473,9869
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_tsne,8-15,8,0.0,0.000198294665873488,1980,15129
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_tsne,16-31,16,0.001589825119236884,0.0,629,5263
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,15,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_ag,0,0,0.972972972972973,0.9612970711297071,148,956
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_ag,1,1,0.3137254901960784,0.33401015228426395,153,985
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_ag,2-3,2,0.046875,0.05052631578947368,512,3325
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_ag,4-7,4,0.005415162454873646,0.002736726874657909,1108,7308
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_ag,8-15,8,0.0004576659038901602,0.00030601628006609954,2185,16339
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_ag,16-31,16,0.0,0.0,1072,8601
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_phylo,0,0,0.9864864864864865,0.9728033472803347,148,956
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_phylo,1,1,0.6666666666666666,0.4700507614213198,153,985
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_phylo,2-3,2,0.0859375,0.08601503759398496,512,3325
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_phylo,4-7,4,0.0018050541516245488,0.0038314176245210726,1108,7308
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_phylo,8-15,8,0.0004576659038901602,0.0002448130240528796,2185,16339
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_phylo,16-31,16,0.0,0.0,1072,8601
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_tsne,0,0,0.9864864864864865,0.9801255230125523,148,956
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_tsne,1,1,0.5490196078431373,0.3918781725888325,153,985
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_tsne,2-3,2,0.037109375,0.03759398496240601,512,3325
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_tsne,4-7,4,0.0018050541516245488,0.002326217843459223,1108,7308
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_tsne,8-15,8,0.0004576659038901602,0.0002448130240528796,2185,16339
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_tsne,16-31,16,0.0,0.0,1072,8601
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,16,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_ag,0,0,0.9937888198757764,0.9113680154142582,161,1557
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_ag,1,1,0.15060240963855423,0.20029347028613353,166,1363
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_ag,2-3,2,0.037162162162162164,0.025842464337399215,592,4837
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_ag,4-7,4,0.0029585798816568047,0.0020286261692775837,1014,8873
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_ag,8-15,8,0.0,0.00013608219364496155,1531,14697
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_ag,16-31,16,0.0,0.0,683,6503
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_phylo,0,0,1.0,0.9710982658959537,161,1557
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_phylo,1,1,0.7650602409638554,0.4556126192223037,166,1363
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_phylo,2-3,2,0.3260135135135135,0.3028736820343188,592,4837
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_phylo,4-7,4,0.0601577909270217,0.07708779443254818,1014,8873
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_phylo,8-15,8,0.0,6.804109682248077e-05,1531,14697
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_phylo,16-31,16,0.0,0.0,683,6503
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_tsne,0,0,0.9813664596273292,0.9210019267822736,161,1557
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_tsne,1,1,0.3855421686746988,0.21056493030080703,166,1363
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_tsne,2-3,2,0.02027027027027027,0.013438081455447592,592,4837
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_tsne,4-7,4,0.0009861932938856016,0.0005635072692437732,1014,8873
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_tsne,8-15,8,0.0013063357282821686,0.0010886575491596924,1531,14697
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_tsne,16-31,16,0.0,0.0,683,6503
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,17,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_ag,0,0,0.9595959595959596,0.9576629974597799,198,1181
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_ag,1,1,0.1991869918699187,0.18082368082368083,246,1554
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_ag,2-3,2,0.04020979020979021,0.02965362571642163,572,4013
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_ag,4-7,4,0.002697841726618705,0.0032402791625124627,1112,8024
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_ag,8-15,8,0.0,0.00019491910856994348,1998,15391
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_ag,16-31,16,0.0,0.0,915,7710
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_phylo,0,0,0.9747474747474747,0.9779847586790855,198,1181
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_phylo,1,1,0.8373983739837398,0.6415701415701416,246,1554
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_phylo,2-3,2,0.3339160839160839,0.3229504111637179,572,4013
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_phylo,4-7,4,0.2014388489208633,0.18756231306081755,1112,8024
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_phylo,8-15,8,0.045545545545545546,0.0472353973101163,1998,15391
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_phylo,16-31,16,0.0,0.00025940337224383917,915,7710
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_tsne,0,0,0.98989898989899,0.9720575783234547,198,1181
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_tsne,1,1,0.33739837398373984,0.24903474903474904,246,1554
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_tsne,2-3,2,0.022727272727272728,0.02093197109394468,572,4013
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_tsne,4-7,4,0.0,0.000872382851445663,1112,8024
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_tsne,8-15,8,0.0,6.497303618998116e-05,1998,15391
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_tsne,16-31,16,0.0,0.00012970168612191958,915,7710
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,18,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_ag,0,0,0.9444444444444444,0.9618717504332756,144,1154
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_ag,1,1,0.16097560975609757,0.12857944974733296,205,1781
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_ag,2-3,2,0.04152249134948097,0.03775280898876404,578,4450
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_ag,4-7,4,0.007988380537400145,0.008615159013839245,1377,10911
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_ag,8-15,8,0.0,0.0004673716188584448,1934,17117
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_ag,16-31,16,0.0,0.0,252,2228
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_phylo,0,0,0.6597222222222222,0.0,144,1154
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_phylo,1,1,0.0,0.0,205,1781
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_phylo,2-3,2,0.0,0.0,578,4450
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_phylo,4-7,4,0.0,0.0,1377,10911
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_phylo,8-15,8,0.0,0.0,1934,17117
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_phylo,16-31,16,0.0,0.0,252,2228
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_tsne,0,0,0.9930555555555556,0.9714038128249567,144,1154
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_tsne,1,1,0.4097560975609756,0.20550252667040989,205,1781
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_tsne,2-3,2,0.0328719723183391,0.027865168539325844,578,4450
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_tsne,4-7,4,0.0007262164124909223,0.00027495188342040145,1377,10911
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_tsne,8-15,8,0.0,0.0004089501665011392,1934,17117
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_tsne,16-31,16,0.0,0.0,252,2228
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,19,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_ag,0,0,0.9244186046511628,0.9102941176470588,172,1360
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_ag,1,1,0.22568093385214008,0.156794425087108,257,1722
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_ag,2-3,2,0.05817610062893082,0.0358191426893717,636,5109
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_ag,4-7,4,0.009643916913946587,0.004849660523763337,1348,10310
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_ag,8-15,8,0.0,6.291682395872656e-05,1938,15894
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_ag,16-31,16,0.0,0.0,418,3382
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_phylo,0,0,0.7325581395348837,0.0,172,1360
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_phylo,1,1,0.0,0.0,257,1722
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_phylo,2-3,2,0.0,0.0,636,5109
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_phylo,4-7,4,0.0,0.0,1348,10310
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_phylo,8-15,8,0.0,0.0,1938,15894
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_phylo,16-31,16,0.0,0.0,418,3382
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_tsne,0,0,1.0,0.9536764705882353,172,1360
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_tsne,1,1,0.4669260700389105,0.23577235772357724,257,1722
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_tsne,2-3,2,0.02358490566037736,0.022117831278136622,636,5109
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_tsne,4-7,4,0.0,0.0002909796314258002,1348,10310
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_tsne,8-15,8,0.0,6.291682395872656e-05,1938,15894
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_tsne,16-31,16,0.0,0.0,418,3382
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,20,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_ag,0,0,0.9710144927536232,0.9463470319634704,138,876
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_ag,1,1,0.23873873873873874,0.2723823975720789,222,1318
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_ag,2-3,2,0.05555555555555555,0.051678209909429944,612,3754
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_ag,4-7,4,0.00546875,0.005325736933366361,1280,8074
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_ag,8-15,8,0.0009519276534983341,0.001632131705932444,2101,14092
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_ag,16-31,16,0.0007936507936507937,0.00011119759813188036,1260,8993
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_phylo,0,0,0.9855072463768116,0.9634703196347032,138,876
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_phylo,1,1,0.7972972972972973,0.48254931714719274,222,1318
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_phylo,2-3,2,0.32679738562091504,0.3359083644112946,612,3754
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_phylo,4-7,4,0.09609375,0.09759722566262076,1280,8074
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_phylo,8-15,8,0.006187529747739172,0.007947771785410162,2101,14092
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_phylo,16-31,16,0.0007936507936507937,0.0003335927943956411,1260,8993
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_tsne,0,0,0.9492753623188406,0.9257990867579908,138,876
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_tsne,1,1,0.481981981981982,0.3482549317147193,222,1318
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_tsne,2-3,2,0.05065359477124183,0.05221097496004262,612,3754
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_tsne,4-7,4,0.00234375,0.0013623978201634877,1280,8074
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_tsne,8-15,8,0.0,0.0,2101,14092
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_tsne,16-31,16,0.0007936507936507937,0.00011119759813188036,1260,8993
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_ag,0,0,0.9763313609467456,0.945,169,1000
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_ag,1,1,0.12955465587044535,0.16204819277108434,247,1660
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_ag,2-3,2,0.041666666666666664,0.05444690810544469,600,4059
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_ag,4-7,4,0.00980392156862745,0.008702191663085519,1224,9308
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_ag,8-15,8,0.0005194805194805195,0.0002748951962064463,1925,14551
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_ag,16-31,16,0.0,0.0,896,6939
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_phylo,0,0,0.9763313609467456,0.909,169,1000
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_phylo,1,1,0.7449392712550608,0.35843373493975905,247,1660
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_phylo,2-3,2,0.18166666666666667,0.17344173441734417,600,4059
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_phylo,4-7,4,0.013888888888888888,0.012999570262140095,1224,9308
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_phylo,8-15,8,0.0,0.00034361899525805784,1925,14551
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_phylo,16-31,16,0.0,0.0,896,6939
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_tsne,0,0,0.9763313609467456,0.965,169,1000
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_tsne,1,1,0.3157894736842105,0.21987951807228914,247,1660
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_tsne,2-3,2,0.021666666666666667,0.030056664203005668,600,4059
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_tsne,4-7,4,0.0024509803921568627,0.0009669101847872797,1224,9308
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_tsne,8-15,8,0.0005194805194805195,0.000481066593361281,1925,14551
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_tsne,16-31,16,0.0,0.0,896,6939
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,variant_ag,0,0,0.9695431472081218,0.9471974004874086,197,1231
