strain	date	country
6b684df1	12.4902	tropics
6be6973	12.4937	tropics
118c4cdf	12.4979	tropics
3bec1060	12.5066	tropics
151a0cd4	12.4987	tropics
1644aff2	12.5091	tropics
aa5e466	12.5289	tropics
519aec0	12.5161	tropics
4705fe0a	12.525	tropics
666a9b4e	12.5512	tropics
77168994	12.5525	tropics
37aa2fe9	12.5319	tropics
42888b81	12.5483	tropics
37edd300	12.5531	tropics
3d04f503	12.5665	tropics
55138482	12.5754	tropics
6ba395f	12.5709	tropics
74e17556	12.5547	tropics
21c52755	12.5547	tropics
7c5f554	12.5853	tropics
4bc1e874	12.5835	tropics
787dda4a	12.5856	tropics
541e669f	12.5947	tropics
240f45c	12.5794	tropics
2ea82e14	12.5796	tropics
27e16ed1	12.6005	tropics
4d6e33fd	12.5959	tropics
40cbb3bb	12.5969	tropics
33f33133	12.596	tropics
6e01118c	12.5859	tropics
4aec1ac9	12.5867	tropics
2a12102a	12.6078	tropics
61b23adc	12.6099	tropics
4f1378d4	12.6114	tropics
2f7e5bb3	12.6183	tropics
51d7b01d	12.6049	tropics
50b3dd55	12.6011	tropics
5db1942e	12.6279	tropics
4bf0a99e	12.6348	tropics
221deeff	12.6408	tropics
4c6a9037	12.611	tropics
49dee83a	12.6465	tropics
5e63212e	12.6412	tropics
778cf94b	12.6292	tropics
7f500b9c	12.6614	tropics
5683bd99	12.6713	tropics
1ba58a4f	12.6758	tropics
761b153	12.6634	tropics
5c75873f	12.6565	tropics
48b8e940	12.6656	tropics
e3801c	12.6768	tropics
f4d879a	12.6576	tropics
52bce1e2	12.6865	tropics
3e1c340e	12.6936	tropics
6028c52f	12.6712	tropics
288a8c65	12.6969	tropics
68429d98	12.692	tropics
4a88eddd	12.6684	tropics
3fb51874	12.7173	tropics
35f1724	12.7256	tropics
7b80b718	12.7142	tropics
5563abcf	12.7291	tropics
4c7f1098	12.7214	tropics
7a1b416	12.7453	tropics
e3bb3f4	12.7525	tropics
681ff473	12.6868	tropics
669469cf	12.763	tropics
1164d551	12.7243	tropics
2d55a180	12.7828	tropics
1dab2ef3	12.7937	tropics
7594878e	12.7422	tropics
5d7c13f	12.8058	tropics
4d5f12ba	12.8117	tropics
4a592edf	12.8326	tropics
1b06b5e	12.8339	tropics
1018ca68	12.8551	tropics
507b6a3d	12.8733	tropics
5833f551	12.8727	tropics
65316196	12.8728	tropics
6ce2f89e	12.897	tropics
1b9cdafc	12.8904	tropics
1c50f28c	12.8926	tropics
4c249c1f	12.895	tropics
521e24af	12.9091	tropics
39d91c12	12.9181	tropics
539f087e	12.9048	tropics
27e90960	12.9107	tropics
39b9117	12.9098	tropics
480ca693	12.9208	tropics
2bbadff5	12.9665	tropics
245b253c	12.9814	tropics
7cf4db42	12.9813	tropics
1cecbc44	12.9873	tropics
7c79f18b	12.9543	tropics
76b31ecc	13.0181	tropics
1ee90fc8	13.009	tropics
6c2b38ff	13.1639	tropics
23c178b7	13.2709	tropics
6c03237b	13.2906	tropics
7eb289c3	13.3309	tropics
7512d8eb	13.4908	tropics
2e657a67	13.8746	tropics
3dd89279	13.9331	tropics
47263a59	14.0286	tropics
21c64595	14.0368	tropics
5588f807	14.0298	tropics
40ac6771	14.0583	tropics
3c5fb236	14.0816	tropics
e4356fe	14.1432	tropics
4bbb82d0	14.1877	tropics
6e2424e5	14.1829	tropics
4b201e06	14.2237	tropics
36b32362	14.2422	tropics
49203adf	14.2547	tropics
3b1c1d8a	14.261	tropics
362a9eae	14.2663	tropics
14f534f2	14.2948	tropics
2dc8be87	14.2971	tropics
386f994c	14.2926	tropics
eeb166c	14.3313	tropics
6c2267d2	14.3424	tropics
40027981	14.35	tropics
5c7cc9f3	14.3498	tropics
37198d11	14.3617	tropics
46f16500	14.3327	tropics
1b5909a5	14.3944	tropics
799982e4	14.4052	tropics
3791f0c1	14.433	tropics
157706af	14.4504	tropics
48a04bf9	14.4498	tropics
46ad255e	14.5163	tropics
547d7cec	14.528	tropics
170e5d7d	14.5312	tropics
29056d63	14.5393	tropics
204c5f6a	14.5344	tropics
477a1b03	14.5517	tropics
6dfdf370	14.5535	tropics
45e8b18c	14.5329	tropics
6e03ee6e	14.5778	tropics
5df93565	14.5659	tropics
27b3e2a7	14.5671	tropics
a19fc9f	14.6178	tropics
1e26bbd5	14.6225	tropics
6a67141d	14.6414	tropics
541e6392	14.6952	tropics
371b9342	14.7201	tropics
7a1702c	14.6921	tropics
7c62528c	14.7302	tropics
4b4b4592	14.7398	tropics
7d77bc0c	14.7484	tropics
43104153	14.7537	tropics
1d8ae2d1	14.747	tropics
4311a3d2	14.7675	tropics
21ddf2e5	14.7818	tropics
118d36a	14.7785	tropics
4597c457	14.7913	tropics
116cb782	14.7831	tropics
42c64e0f	14.8369	tropics
50d1f434	14.8468	tropics
fbdba68	14.8452	tropics
3273652b	14.8071	tropics
17efa70c	14.8696	tropics
1fa44fa	14.8939	tropics
25041cda	14.8854	tropics
6a0e02c8	14.8927	tropics
6cc95c6a	14.9049	tropics
2c92c5dd	14.9242	tropics
12af22af	14.9451	tropics
3b0e8ef1	14.9372	tropics
617ee3fa	14.9462	tropics
3f364b7f	14.9828	tropics
3466d82e	14.985	tropics
27336905	14.9788	tropics
106797b4	14.9793	tropics
21a6e22a	14.979	tropics
319d7c7c	14.9858	tropics
270b0c1c	14.9741	tropics
a0036b	15.0199	tropics
2940052d	15.0124	tropics
abe7bd6	15.0406	tropics
5b70247a	15.0436	tropics
3e0c4fb6	15.0262	tropics
6ce96daa	15.0562	tropics
662a0a17	15.0733	tropics
6f4103ff	15.1232	tropics
6074c8d9	15.1271	tropics
26cb698	15.1048	tropics
8bae868	15.1584	tropics
3bc94b20	15.1607	tropics
777aa668	15.1771	tropics
1443d13	15.2033	tropics
618b9fdb	15.1903	tropics
29498de7	15.1993	tropics
4bb70dae	15.1996	tropics
607be779	15.2283	tropics
1b0758bf	15.2365	tropics
21cad868	15.2476	tropics
5322d0f9	15.2442	tropics
66cdbd1	15.2686	tropics
3009fc78	15.2737	tropics
5850b27a	15.2222	tropics
6e874ef2	15.2863	tropics
6626b5b5	15.2653	tropics
1fc9bd93	15.3007	tropics
5ff23944	15.275	tropics
58109187	15.3069	tropics
39278e0d	15.3081	tropics
1d0e774	15.3716	tropics
7dc8cde6	15.3373	tropics
704d85a6	15.3472	tropics
85006eb	15.3864	tropics
60a52738	15.3844	tropics
78d1c8dc	15.4124	tropics
1db81030	15.4277	tropics
1fe448cf	15.4253	tropics
281d471f	15.425	tropics
c4b9e39	15.4199	tropics
50bd94cb	15.4433	tropics
4a3e632d	15.4698	tropics
362f1b54	15.4805	tropics
23b62621	15.4819	tropics
22bb340	15.4909	tropics
bb8de2b	15.4734	tropics
120a0993	15.4973	tropics
4fef3095	15.51	tropics
586f80e4	15.5141	tropics
68cca2c9	15.5174	tropics
3642cb96	15.5335	tropics
3af358ba	15.5227	tropics
64854bc3	15.5601	tropics
2e23cbb1	15.5621	tropics
2bab5	15.5652	tropics
24790bb0	15.5664	tropics
58ba72d6	15.5537	tropics
378169f6	15.6321	tropics
c854173	15.6132	tropics
3f682dac	15.6659	tropics
7e18a92c	15.7024	tropics
3fd17a2a	15.6893	tropics
14234767	15.7166	tropics
6ae4d731	15.712	tropics
169b5dde	15.735	tropics
637884f4	15.7574	tropics
160962f3	15.7757	tropics
63b8c0a5	15.8235	tropics
60583459	15.8433	tropics
34a6bb28	15.8512	tropics
2a0f4e1c	15.8824	tropics
1b878a0f	15.911	tropics
594b905c	15.9227	tropics
62c92f25	15.9628	tropics
42e16922	15.9543	tropics
5744bb85	15.9678	tropics
237a717f	15.9774	tropics
2e453b82	15.9862	tropics
694bb2fe	15.9996	tropics
2b0009e9	16.0044	tropics
7188faa0	16.0147	tropics
6e78a0eb	16.0413	tropics
54246e01	16.083	tropics
52e8ac2a	16.112	tropics
268d7aad	16.1274	tropics
185eb879	16.123	tropics
5a4f84a5	16.1223	tropics
2bc4d935	16.1552	tropics
7eef8fd4	16.129	tropics
5758d2e5	16.2061	tropics
55586c09	16.207	tropics
1b48eae0	16.1892	tropics
43ea9998	16.2389	tropics
4faf6b5e	16.2524	tropics
50cd4aa8	16.2384	tropics
1070087b	16.2385	tropics
65095a97	16.2841	tropics
71332f43	16.2813	tropics
324954da	16.3053	tropics
150b1ef0	16.3061	tropics
3efb5de0	16.3074	tropics
1275379d	16.3222	tropics
7904ef9e	16.3211	tropics
4c6a5205	16.3171	tropics
3006e1be	16.3344	tropics
46501261	16.3323	tropics
62d3948	16.3207	tropics
6c54b901	16.3541	tropics
6ebeef21	16.3559	tropics
537810e4	16.3027	tropics
3a54cc4b	16.3338	tropics
24f155e2	16.3585	tropics
2b6fc8d	16.3776	tropics
3aadc72f	16.3542	tropics
147a9bb4	16.3892	tropics
321f010c	16.3761	tropics
1fe8ec98	16.3699	tropics
2893dda4	16.4013	tropics
705da8f9	16.4255	tropics
70b34f80	16.4293	tropics
53bf1039	16.4322	tropics
7a3f9dba	16.434	tropics
40b5a25f	16.4368	tropics
2aef18ae	16.4308	tropics
1bac9434	16.4456	tropics
39315bec	16.4538	tropics
1016004c	16.4488	tropics
776138a	16.4796	tropics
10a629	16.4802	tropics
73c9f880	16.4836	tropics
44d39ccd	16.5196	tropics
783ce2d9	16.5101	tropics
60e550ec	16.4995	tropics
6ae555a1	16.4888	tropics
5e75a306	16.5089	tropics
2103f661	16.5068	tropics
244d4e81	16.5201	tropics
43581768	16.5426	tropics
11dc16b2	16.5094	tropics
49366603	16.544	tropics
314adcf0	16.5322	tropics
3ef18e48	16.553	tropics
78716bd1	16.5567	tropics
41185634	16.5303	tropics
6f18877d	16.5556	tropics
6d3d269f	16.5627	tropics
5001cfe5	16.5894	tropics
7d6d03a7	16.5963	tropics
6e71f8e3	16.6082	tropics
69667a14	16.5981	tropics
3715c6f8	16.5965	tropics
4c5fa467	16.6091	tropics
68056884	16.6118	tropics
c12f943	16.5943	tropics
60a38242	16.6286	tropics
709ec6f1	16.6355	tropics
5ce39b00	16.6405	tropics
5993056a	16.6241	tropics
5769185	16.6388	tropics
4e8b66f8	16.6525	tropics
51b7e9a5	16.6479	tropics
2e9267dd	16.6412	tropics
40143a75	16.6646	tropics
4b37b236	16.6514	tropics
1ec28f86	16.6678	tropics
7fbfa30e	16.678	tropics
20cd0524	16.662	tropics
22095591	16.6441	tropics
295ffcda	16.6885	tropics
3fe48e84	16.7006	tropics
2d98ab67	16.7031	tropics
5ebec7a6	16.7086	tropics
7260d188	16.6985	tropics
537101eb	16.7232	tropics
2bb524c8	16.7252	tropics
dccc0ad	16.7352	tropics
5b941ee7	16.7279	tropics
3102de35	16.7539	tropics
247e35ed	16.7252	tropics
47d8aa54	16.7701	tropics
1043933d	16.7534	tropics
48118ede	16.7579	tropics
76de319d	16.755	tropics
35a04a8e	16.7731	tropics
72741d59	16.7861	tropics
2747cde4	16.7863	tropics
631435f4	16.7876	tropics
31ea06a7	16.7812	tropics
6dea4b3f	16.7972	tropics
6168b908	16.7937	tropics
6425d0c6	16.7977	tropics
77a290b9	16.8082	tropics
30f5eb9f	16.8005	tropics
402b14c8	16.8162	tropics
368ae953	16.8073	tropics
18cbbaa9	16.8147	tropics
19ae5f51	16.8087	tropics
4d1f830a	16.783	tropics
60b057c7	16.8213	tropics
73ceca2a	16.8061	tropics
1b8316a5	16.8052	tropics
6333d623	16.8385	tropics
4c294b36	16.8418	tropics
1bfa24c5	16.843	tropics
3b3ee878	16.8693	tropics
12f08dc4	16.8838	tropics
f3ea5ce	16.8842	tropics
37bdd21a	16.8771	tropics
6f078fd8	16.8789	tropics
1d9823e9	16.899	tropics
74b2e3ed	16.9304	tropics
13138e43	16.9284	tropics
1e0590d7	16.9329	tropics
2f3e6ec9	16.9395	tropics
1b705335	16.9304	tropics
5f4cad80	16.9492	tropics
fa3da59	16.9713	tropics
19a9cb94	16.9767	tropics
19e0ab51	16.9881	tropics
431dfaed	16.9699	tropics
371766de	16.995	tropics
694bf63f	17.0205	tropics
36fd0ea6	16.9991	tropics
21f89efa	17.0346	tropics
32de9102	17.0405	tropics
30cc3305	17.0482	tropics
4c2ad03e	17.0518	tropics
1209e695	17.0624	tropics
57d47771	17.0635	tropics
6634a190	17.0742	tropics
158c4c9f	17.0805	tropics
741417b0	17.106	tropics
faea5a2	17.1058	tropics
3c3978fe	17.1297	tropics
6f917b51	17.1436	tropics
28a4b06d	17.1228	tropics
459859cd	17.1592	tropics
1678a1b6	17.1699	tropics
148a48b7	17.1858	tropics
3152c764	17.2164	tropics
1b451773	17.2377	tropics
5f2f63ef	17.2306	tropics
41ec6d6a	17.2443	tropics
5346e4a3	17.2789	tropics
74409cd8	17.2721	tropics
312b8b46	17.3363	tropics
213ed131	17.3518	tropics
536abe2c	17.4251	tropics
2710f005	17.4338	tropics
404d588	17.5205	tropics
58a56132	17.544	tropics
5b4f9081	17.5645	tropics
410f11f0	17.5612	tropics
217d7b48	17.5608	tropics
7071f690	17.5634	tropics
585eb6ce	17.6136	tropics
3a9d8349	17.625	tropics
2c9b991d	17.6462	tropics
78596baf	17.6348	tropics
3ad9ce21	17.6735	tropics
bd24382	17.6797	tropics
40a1ef03	17.7067	tropics
199d18fd	17.7778	tropics
62e7e355	17.8167	tropics
4efc1a66	17.9126	tropics
2dd17322	17.9457	tropics
10d9199	17.9683	tropics
1f35deb4	17.9705	tropics
4162c0bf	18.0023	tropics
417b538b	18.0462	tropics
2b81c4bd	18.084	tropics
53175500	18.0943	tropics
25001ba3	18.0856	tropics
60a9bfe1	18.1044	tropics
182b01a4	18.2122	tropics
18775c26	18.2169	tropics
17df71b9	18.2134	tropics
ad54e48	18.2062	tropics
6a1a1afa	18.2265	tropics
222bb692	18.2817	tropics
6b3addc4	18.2791	tropics
25179c7e	18.283	tropics
4ff73417	18.2864	tropics
71247ea1	18.2933	tropics
15455830	18.3242	tropics
18e5e854	18.3333	tropics
294ac568	18.3187	tropics
604c53f7	18.3339	tropics
71e0e0fc	18.328	tropics
7895d139	18.32	tropics
c9ccb9b	18.3569	tropics
73e909fe	18.373	tropics
1809678b	18.3502	tropics
59966909	18.3584	tropics
2e138c7	18.3821	tropics
6c304573	18.3766	tropics
20444c27	18.3902	tropics
59da84b9	18.3999	tropics
4695b2b7	18.4036	tropics
20b207c	18.4143	tropics
b697779	18.4103	tropics
7adcd97b	18.4075	tropics
2115ce34	18.4059	tropics
443b419d	18.4119	tropics
4c3b8286	18.4339	tropics
11059f81	18.4398	tropics
11d46c03	18.4486	tropics
304f0b51	18.451	tropics
5af1c8ac	18.4447	tropics
7f6fec38	18.4421	tropics
45522f8b	18.4614	tropics
1412d475	18.4565	tropics
58726388	18.443	tropics
25fb0872	18.4494	tropics
42b2e90	18.4634	tropics
73ff9735	18.4423	tropics
28e3e7cf	18.4549	tropics
3fe1d662	18.4757	tropics
3b806508	18.4815	tropics
79d5fe83	18.493	tropics
3b5dcd9a	18.4927	tropics
681f624e	18.474	tropics
51adc411	18.4934	tropics
11710dee	18.497	tropics
1c41d1f	18.5053	tropics
755ee738	18.4883	tropics
1b93e10e	18.517	tropics
10e10451	18.5068	tropics
37c6e342	18.5347	tropics
334fa5d2	18.5383	tropics
26aa129e	18.5389	tropics
151dc9f6	18.5354	tropics
20a041b	18.5391	tropics
5087d4bf	18.5298	tropics
301cabfc	18.5486	tropics
76f5c200	18.4715	tropics
2f27efb9	18.5454	tropics
452b5d7e	18.5409	tropics
405e8bca	18.5545	tropics
691185fa	18.5362	tropics
29593c6f	18.559	tropics
b25bbe4	18.5452	tropics
272934e8	18.5539	tropics
540e067f	18.5668	tropics
517abb11	18.5372	tropics
7c56fcd2	18.5652	tropics
64b8a77b	18.5851	tropics
5839d74b	18.5645	tropics
22f7f811	18.5847	tropics
18a77ca1	18.5657	tropics
68228408	18.5771	tropics
5014d917	18.5832	tropics
15f576b6	18.5835	tropics
3bf08f2d	18.5895	tropics
3d082b95	18.5893	tropics
578f0f23	18.6031	tropics
5b68af87	18.5997	tropics
554a21e8	18.558	tropics
6fa25c87	18.5993	tropics
195b5f3f	18.5827	tropics
474c0386	18.6188	tropics
1ba29276	18.6187	tropics
203ec376	18.6102	tropics
756d85ee	18.6244	tropics
6622b910	18.6212	tropics
12590532	18.5816	tropics
d86e4e	18.6047	tropics
3848e8c8	18.6241	tropics
478e03f4	18.64	tropics
3cc3da66	18.6264	tropics
45a9c2c6	18.5949	tropics
7d8529a1	18.6241	tropics
3a1b3b34	18.6565	tropics
65e90a75	18.6535	tropics
25a463e8	18.6484	tropics
71c0a458	18.6284	tropics
191a6f55	18.6599	tropics
3d1e61ab	18.6593	tropics
22b7e82	18.6678	tropics
4ecc07b0	18.6665	tropics
4dad321e	18.6595	tropics
c0e1046	18.6611	tropics
2f2e74b	18.6878	tropics
15ce1b41	18.7003	tropics
e523787	18.6705	tropics
2aab1db3	18.7052	tropics
72ab8350	18.6889	tropics
24c665f6	18.7122	tropics
26a776f9	18.716	tropics
32429c05	18.7006	tropics
2132a182	18.7253	tropics
753b5f59	18.7535	tropics
174046b2	18.7521	tropics
68b5aa84	18.7683	tropics
112ee682	18.7507	tropics
1eea410	18.7732	tropics
6b0cae8	18.7755	tropics
6cca136a	18.7901	tropics
722aa0cb	18.7744	tropics
4498f4f8	18.8201	tropics
1f0a79ee	18.8359	tropics
47dfc333	18.862	tropics
37ecf73d	18.876	tropics
11d06e1d	18.8856	tropics
7c827903	18.8847	tropics
668c7809	18.92	tropics
22ace075	18.9264	tropics
55e807ce	18.9153	tropics
221d58cb	18.9694	tropics
5c2f782f	18.9816	tropics
672e66db	19.0071	tropics
7801abf2	19.0181	tropics
6b7cdcec	19.023	tropics
40094aa4	19.0205	tropics
4513eb58	19.0319	tropics
551b1fdc	19.0498	tropics
27e5dff7	19.0851	tropics
600f239c	19.0959	tropics
68fc6eff	19.1525	tropics
3542865d	19.1926	tropics
a6fb654	19.2879	tropics
559fba39	19.3552	tropics
528e35d0	19.3816	tropics
17ae2532	19.4682	tropics
6627e19e	19.7323	tropics
45c9b0f4	19.7409	tropics
62418939	19.8042	tropics
382f2c40	19.8512	tropics
3378d781	19.8562	tropics
3aef8af1	19.8803	tropics
153f52aa	19.906	tropics
6cbe5c1d	19.9236	tropics
668b43b7	19.9485	tropics
538014b6	19.9635	tropics
7b946319	19.9795	tropics
61a0c3a9	20.0391	tropics
508c24dc	20.0304	tropics
2c7e6e29	20.0535	tropics
3cea689b	20.2204	tropics
5e21f5d0	20.2592	tropics
259a24b	20.3097	tropics
3d20d78c	20.3425	tropics
5359d81	20.3565	tropics
3726277f	20.3728	tropics
e3b3d08	20.438	tropics
3f9c829f	20.4218	tropics
4eae44c5	20.4366	tropics
1e49a507	20.4408	tropics
323a405a	20.4499	tropics
3ff4a2a6	20.4696	tropics
1db427ec	20.4867	tropics
723e1fcf	20.5408	tropics
2d8cc8c	20.5316	tropics
12e2fd4d	20.5579	tropics
6f259c2b	20.5206	tropics
1bb5735	20.6025	tropics
5c4c6804	20.6316	tropics
73f50597	20.6288	tropics
4e329cc9	20.633	tropics
1cbe57f4	20.6196	tropics
1d54b5c3	20.6455	tropics
7ecf83d9	20.6412	tropics
63529464	20.6783	tropics
7767754f	20.6609	tropics
1a5265ac	20.6777	tropics
19d4a2a	20.6904	tropics
531d7085	20.6378	tropics
368e83a0	20.7131	tropics
b7cc629	20.7084	tropics
54302467	20.7267	tropics
1ff9bafd	20.7295	tropics
5e906464	20.7734	tropics
3fb91c5f	20.7863	tropics
1eb8976b	20.7607	tropics
20012d9d	20.7864	tropics
1a06a23	20.8007	tropics
6eb924fd	20.7876	tropics
2ec8b099	20.8118	tropics
27ce3470	20.8094	tropics
5977c11	20.8245	tropics
1bec4f11	20.829	tropics
5e398a6f	20.8556	tropics
4730aec5	20.8781	tropics
5d3dc43f	20.8787	tropics
1c4adb65	20.8822	tropics
1078b992	20.8717	tropics
1d9d35fd	20.8694	tropics
5fb8ed43	20.9015	tropics
72100ce	20.9064	tropics
58e100c9	20.9071	tropics
4c0dec0	20.9504	tropics
4ac36587	20.95	tropics
300c1146	20.9674	tropics
6e2d2c2f	20.9725	tropics
369c2379	20.9728	tropics
32f8702a	20.9692	tropics
2b119803	20.9908	tropics
20dd9e0d	20.9901	tropics
64805a04	21.0186	tropics
7fcb57ae	21.0175	tropics
47d76e80	21.0189	tropics
26fa01de	21.0055	tropics
12944db4	21.0241	tropics
484781ec	21.023	tropics
3860a6fb	21.0264	tropics
420ad209	21.0431	tropics
189bd89	21.0409	tropics
271577c9	21.0483	tropics
22d18bd9	21.0035	tropics
5c8dcbd2	21.0595	tropics
610948e0	21.0691	tropics
5b9bcc46	21.0736	tropics
5dc3929e	21.086	tropics
57e07d44	21.079	tropics
1813adcc	21.0828	tropics
dfbc55c	21.0565	tropics
581f5196	21.0753	tropics
b3246d5	21.0791	tropics
79ac8da1	21.1098	tropics
65b7cbcf	21.1001	tropics
2df25bf0	21.1116	tropics
7d3003b	21.1336	tropics
153d77c0	21.1431	tropics
17df04a9	21.1472	tropics
2cde17e4	21.1417	tropics
1b8e474b	21.1547	tropics
51ec1d2c	21.1481	tropics
7b3a8617	21.1528	tropics
306bd257	21.1636	tropics
68bdb8bb	21.1468	tropics
28f5030b	21.1652	tropics
32907174	21.1465	tropics
7e4653fc	21.176	tropics
7dd4e2f	21.1731	tropics
1e179d0b	21.1898	tropics
5e613dad	21.196	tropics
16a6f130	21.1896	tropics
389d08de	21.1698	tropics
1df985d4	21.2031	tropics
3e726ea8	21.2173	tropics
4b0d7d93	21.1999	tropics
6c1736d2	21.211	tropics
5321ebb4	21.2195	tropics
46f35162	21.1949	tropics
f269ae5	21.2384	tropics
3c2a8c57	21.2421	tropics
7e68f977	21.2428	tropics
14d5f511	21.2597	tropics
191a167a	21.2582	tropics
78d622e5	21.2499	tropics
306bd7c5	21.2478	tropics
361ac6b5	21.2693	tropics
7772315f	21.2639	tropics
7ccdf57b	21.2718	tropics
33dcf8b5	21.2685	tropics
33ae1f7e	21.2792	tropics
15d10eab	21.2713	tropics
1528434b	21.2728	tropics
6a191194	21.2867	tropics
54a19e8	21.285	tropics
65d17a64	21.2801	tropics
73689195	21.2782	tropics
757256ca	21.2997	tropics
4f7d3853	21.2955	tropics
20c5633b	21.3081	tropics
6dd10057	21.3079	tropics
50b625ae	21.3084	tropics
28aac591	21.3113	tropics
5eb8b158	21.3233	tropics
76fd7d66	21.3226	tropics
4f56dcaa	21.3135	tropics
1b5cf34b	21.3182	tropics
7dd18f78	21.3362	tropics
5606e20f	21.3292	tropics
f0d94b7	21.3285	tropics
1155ded3	21.3033	tropics
50af0ffb	21.3451	tropics
6a5db8a4	21.3462	tropics
7f494855	21.3622	tropics
1bc10d23	21.3632	tropics
74fd2272	21.3772	tropics
32b19516	21.3782	tropics
66d94d25	21.3841	tropics
657ed831	21.3893	tropics
4af6fea	21.394	tropics
5178991	21.3428	tropics
2ddf6cfa	21.3889	tropics
3b5b5610	21.3961	tropics
29e52928	21.4033	tropics
d5b3785	21.4065	tropics
117d136c	21.3844	tropics
3f5e1b9	21.4122	tropics
29da0f09	21.4001	tropics
6dcd4d6a	21.3852	tropics
6df127f5	21.4168	tropics
5c0a9f3b	21.4256	tropics
57712b68	21.4395	tropics
796015b3	21.4365	tropics
6a6f91ab	21.3926	tropics
5aafbaea	21.4514	tropics
493722fe	21.4554	tropics
1ae8455d	21.4598	tropics
77a6d068	21.4687	tropics
4b3df131	21.4791	tropics
54a9d69b	21.4705	tropics
106791e0	21.4693	tropics
107d85ed	21.4804	tropics
5987fe03	21.4445	tropics
5c5309fa	21.5008	tropics
5369f3b7	21.4964	tropics
1498fdfe	21.4908	tropics
323e6df3	21.5149	tropics
e174332	21.5069	tropics
299bd323	21.5205	tropics
26a8c1d5	21.5148	tropics
16ae58b1	21.527	tropics
42f2ea4a	21.4852	tropics
5818d201	21.5092	tropics
62aad802	21.5427	tropics
7769add	21.5487	tropics
1b02cb9f	21.5436	tropics
66ffb6fe	21.5538	tropics
5873aed5	21.5495	tropics
59d60d4a	21.5809	tropics
1dad077e	21.589	tropics
76f87941	21.5972	tropics
19a5cb9a	21.5997	tropics
60143dcb	21.6094	tropics
9ed9eeb	21.5787	tropics
1a396e52	21.6041	tropics
241672ef	21.626	tropics
5dc7cf0f	21.5917	tropics
700ef7b	21.6351	tropics
67b30de6	21.6443	tropics
f0c51d3	21.6478	tropics
c978c4c	21.6577	tropics
1cba53c2	21.672	tropics
1bdc1954	21.6678	tropics
5b62d849	21.6804	tropics
43d850a6	21.6873	tropics
2a22f95	21.6955	tropics
1af02495	21.6984	tropics
1b0250cc	21.6529	tropics
50667b76	21.7022	tropics
37dffe94	21.7194	tropics
61985c98	21.7418	tropics
2d5c2a15	21.737	tropics
1bcd3849	21.7478	tropics
1e0738df	21.7557	tropics
588b6a1a	21.7538	tropics
5100d42f	21.7678	tropics
5956e7ab	21.7954	tropics
4ce0fbfc	21.8005	tropics
5bf9b16	21.8032	tropics
75d2e726	21.7945	tropics
41889b0c	21.7987	tropics
71aa98c1	21.8516	tropics
5577e963	21.8204	tropics
71303280	21.8505	tropics
42eb9842	21.8761	tropics
1e7c1cb1	21.9278	tropics
45d4beae	21.9213	tropics
1fcc4f58	21.9193	tropics
105ed654	21.9311	tropics
1cde62ea	21.9666	tropics
1ca79349	21.9859	tropics
61c285ea	21.9938	tropics
203710ef	21.9637	tropics
1787aa	21.9981	tropics
2da25481	22.0029	tropics
2ba7cb52	22.0138	tropics
53455046	22.0268	tropics
37483098	22.031	tropics
37958e1a	22.0407	tropics
267ad681	22.0538	tropics
537441b0	22.0541	tropics
2b547864	22.0629	tropics
6329ed15	22.0613	tropics
4a8e2d43	22.0689	tropics
703692c2	22.091	tropics
25e4e7f1	22.1388	tropics
38a30fd0	22.1449	tropics
771a829c	22.1571	tropics
61395543	22.1653	tropics
1232dffa	22.1796	tropics
27fcd1cc	22.197	tropics
4d0d99d0	22.1938	tropics
5645784e	22.215	tropics
19d1a72b	22.1961	tropics
7486daf4	22.2598	tropics
7b8a7354	22.2682	tropics
3a0b158b	22.2579	tropics
4b20cd93	22.2566	tropics
50372074	22.2897	tropics
175ca456	22.2875	tropics
43ec1215	22.2981	tropics
37549321	22.3265	tropics
7edd0430	22.3948	tropics
20b5c54f	22.3894	tropics
60d737e2	22.4186	tropics
1af28354	22.4858	tropics
1bbe8658	22.5291	tropics
2a10831e	22.6528	tropics
4b14c38	22.6522	tropics
7c731ea4	22.6863	tropics
2b1663f1	22.7034	tropics
4ea21783	22.7073	tropics
19c2dcea	22.6997	tropics
99257ef	22.7306	tropics
5b152708	22.7124	tropics
2bfcfcca	22.7278	tropics
40daf80f	22.7461	tropics
199ea26d	22.8052	tropics
3a33073d	22.7667	tropics
6c65f022	22.8157	tropics
ef641ac	22.8229	tropics
41737bd3	22.8172	tropics
48d01867	22.835	tropics
1b6071e	22.8368	tropics
16c4d9b7	22.8309	tropics
410f64e3	22.8511	tropics
51d1d594	22.8445	tropics
66189004	22.8392	tropics
4d05812	22.8938	tropics
13c35c73	22.8841	tropics
2ef31605	22.9069	tropics
222663fc	22.9153	tropics
6d02b7f2	22.9173	tropics
1cc4ca7f	22.899	tropics
12ff2dca	22.9044	tropics
3a623c99	22.9132	tropics
6846383c	22.9376	tropics
65943177	22.9162	tropics
6ad6058a	22.9439	tropics
6ecd1e4e	22.9133	tropics
36ed466e	22.9587	tropics
66bd8055	22.9632	tropics
57fd7ae1	22.9308	tropics
3e709a41	22.9626	tropics
26fc5200	22.9588	tropics
231347d1	22.9536	tropics
5bf29a76	22.9695	tropics
72a9f1	22.9689	tropics
1f7cd268	22.9767	tropics
782a44f	22.9792	tropics
52c129d2	22.9885	tropics
