date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model	analysis_date
2045-04-21	north	29	0.96743226	0.9956757	0.9412244	0.985344	0.9501171	0.9767106	0.957227	GARW	2045-10-01
2045-04-22	north	29	0.9654895	0.9935289	0.93874043	0.9831062	0.94783497	0.97452503	0.95482624	GARW	2045-10-01
2045-04-23	north	29	0.96340597	0.9913738	0.9366363	0.980755	0.9455926	0.9723733	0.9526814	GARW	2045-10-01
2045-04-24	north	29	0.9613273	0.98921084	0.9345192	0.97901285	0.94335544	0.97023284	0.950287	GARW	2045-10-01
2045-04-25	north	29	0.9592078	0.98704076	0.93220735	0.9771108	0.941164	0.96814024	0.9482174	GARW	2045-10-01
2045-04-26	north	29	0.95715845	0.98486453	0.93022996	0.97506887	0.9386349	0.9661623	0.9460361	GARW	2045-10-01
2045-04-27	north	29	0.95498496	0.98260117	0.92829174	0.9731581	0.9368155	0.9641784	0.9439815	GARW	2045-10-01
2045-04-28	north	29	0.9527854	0.9803213	0.9263466	0.9712954	0.9350563	0.961975	0.9420396	GARW	2045-10-01
2045-04-29	north	29	0.9508064	0.9783374	0.92460436	0.96931404	0.93307585	0.95997864	0.9399604	GARW	2045-10-01
2045-04-30	north	29	0.9491785	0.97663367	0.9227171	0.9671058	0.93111706	0.9580653	0.9382591	GARW	2045-10-01
2045-05-01	north	29	0.94712067	0.97479916	0.9210169	0.9653198	0.9296077	0.9561974	0.93662226	GARW	2045-10-01
2045-05-02	north	29	0.9451397	0.9732923	0.91931295	0.96328807	0.9279474	0.9542172	0.9348898	GARW	2045-10-01
2045-05-03	north	29	0.9434488	0.9719774	0.91768205	0.9616759	0.9262864	0.95273256	0.9332633	GARW	2045-10-01
2045-05-04	north	29	0.94179356	0.97026575	0.91612583	0.9596799	0.92456865	0.95095533	0.93158317	GARW	2045-10-01
2045-05-05	north	29	0.9402462	0.96879256	0.9145494	0.9576999	0.9229138	0.9491868	0.92970407	GARW	2045-10-01
2045-05-06	north	29	0.9386655	0.9671306	0.9130033	0.95584774	0.9213542	0.94755495	0.92815316	GARW	2045-10-01
2045-05-07	north	29	0.93718696	0.96525675	0.9114044	0.95418	0.9199513	0.94598234	0.92688936	GARW	2045-10-01
2045-05-08	north	29	0.9357064	0.96384937	0.90964615	0.9527093	0.9185323	0.94457245	0.9254278	GARW	2045-10-01
2045-05-09	north	29	0.934204	0.9626102	0.90836006	0.95120466	0.9168859	0.9428621	0.9240531	GARW	2045-10-01
